OM_ssb0,OM_ssb_R1_1959,OM_ssb_R1_1960,OM_ssb_R1_1961,OM_ssb_R1_1962,OM_ssb_R1_1963,OM_ssb_R1_1964,OM_ssb_R1_1965,OM_ssb_R1_1966,OM_ssb_R1_1967,OM_ssb_R1_1968,OM_ssb_R1_1969,OM_ssb_R1_1970,OM_ssb_R1_1971,OM_ssb_R1_1972,OM_ssb_R1_1973,OM_ssb_R1_1974,OM_ssb_R1_1975,OM_ssb_R1_1976,OM_ssb_R1_1977,OM_ssb_R1_1978,OM_ssb_R1_1979,OM_ssb_R1_1980,OM_ssb_R1_1981,OM_ssb_R1_1982,OM_ssb_R1_1983,OM_ssb_R1_1984,OM_ssb_R1_1985,OM_ssb_R1_1986,OM_ssb_R1_1987,OM_ssb_R1_1988,OM_ssb_R1_1989,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_ssb_R1_2011,OM_ssb_R1_2012,OM_ssb_R1_2013,OM_ssb_R1_2014,OM_ssb_R1_2015,OM_ssb_R1_2016,OM_ssb_R1_2017,OM_ssb_R1_2018,OM_rec_R1_1959,OM_rec_R1_1960,OM_rec_R1_1961,OM_rec_R1_1962,OM_rec_R1_1963,OM_rec_R1_1964,OM_rec_R1_1965,OM_rec_R1_1966,OM_rec_R1_1967,OM_rec_R1_1968,OM_rec_R1_1969,OM_rec_R1_1970,OM_rec_R1_1971,OM_rec_R1_1972,OM_rec_R1_1973,OM_rec_R1_1974,OM_rec_R1_1975,OM_rec_R1_1976,OM_rec_R1_1977,OM_rec_R1_1978,OM_rec_R1_1979,OM_rec_R1_1980,OM_rec_R1_1981,OM_rec_R1_1982,OM_rec_R1_1983,OM_rec_R1_1984,OM_rec_R1_1985,OM_rec_R1_1986,OM_rec_R1_1987,OM_rec_R1_1988,OM_rec_R1_1989,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,OM_rec_R1_2011,OM_rec_R1_2012,OM_rec_R1_2013,OM_rec_R1_2014,OM_rec_R1_2015,OM_rec_R1_2016,OM_rec_R1_2017,OM_rec_R1_2018,AM_ssb0_,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_ssb_2011,AM_ssb_2012,AM_ssb_2013,AM_ssb_2014,AM_ssb_2015,AM_ssb_2016,AM_ssb_2017,AM_ssb_2018,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,AM_rec_2011,AM_rec_2012,AM_rec_2013,AM_rec_2014,AM_rec_2015,AM_rec_2016,AM_rec_2017,AM_rec_2018,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
57480.1052408897,56439.8364140581,56361.7692555389,56416.5992246999,56605.9791684249,56916.3346897209,57323.2312181614,57796.2550558054,58299.9808829031,58794.3893039873,59240.3100105196,59610.4964898177,59896.358662953,60116.3850713723,60312.4114789553,60551.1157792684,60904.0429981494,61417.5113487827,62085.800575273,62844.4281452016,63589.4894524124,64209.858166902,64616.8256708999,64758.5516203985,64626.6242394032,64249.7054640723,63683.8766308762,62996.4908863086,62257.3921019098,61524.127235487,60838.2292872397,60223.9183454189,59695.7705604009,59263.7639157769,58935.9824704526,58719.113820797,58620.8120777443,58646.8521463737,58794.5876230832,59047.3766998454,59381.3854402254,59563.4124335851,59520.2906334378,59416.6786336775,59219.8299802122,58920.2667152041,58537.3156217805,58097.7524272555,57621.5628140063,57120.2836127966,56614.7824674443,56145.927924503,55776.2485519971,55577.0206767351,55596.7449815684,55831.7259334545,56228.8741023117,56721.8649290944,57254.2305358457,57776.4110906249,58237.8839201601,824352,764474.024223227,629531.669614576,1386611.42484222,1498301.28896784,1197145.39267605,1472382.24973199,1479651.31486714,960049.308075109,1442996.16457702,724343.915992318,1218605.44255633,810114.105384528,1003636.87097046,643096.269854447,1026991.23637858,1182983.37182717,795952.822397161,892586.954397435,819274.579753969,1274201.56664812,1021737.78465067,549872.880486718,786007.507157999,1965745.18295337,671276.684646125,689516.963953798,1178092.19005053,1451410.04546928,1619540.63695984,748448.041128341,660966.524969951,971410.321050065,1358739.18130123,1268247.83741827,1197951.99657232,970270.108577757,688371.165159387,754200.356723131,900313.359055669,1026338.77390243,1545348.984133,1679364.09118741,655247.177004536,761203.588749342,2078701.19451226,1552893.04906119,824632.410586285,876637.771621853,1172986.52901653,1449018.94271163,1357574.11520004,829781.821046904,864375.641752769,1326557.36534484,1115164.58757261,1576238.14725106,553342.590995081,2180344.6750027,1231458.5845815,60313.7,60313.7,59917.1,59489,59034.2,58559.3,58072.3,57582.2,57098.4,56629.6,56183.1,55764.2,55376,55019.7,54694.8,54399.9,54129.4,53883.6,53660.1,53456.5,53270.6,53104,1071620,1071620,1071030,1070380,1069680,1068950,1068180,1067400,1066610,1065840,1065090,1064380,1063710,1063090,1062520,1062000,1061510,1061070,1060660,1060280,1059940,0,0,0,0
57480.1052408897,64662.4439415749,65127.1709759473,65719.9028909667,66387.971976015,67002.3382774081,67423.8624857526,67581.2473413845,67500.782832276,67285.1809368276,67063.1576931786,66943.4887338215,66990.151519745,67219.8235603109,67610.3964676223,68104.168656145,68607.4728771625,69002.401609281,69174.6718832837,69059.2536887369,68666.142405887,68069.4344086978,67371.2312057917,66659.0743356431,65980.2890005802,65337.5072151749,64710.3629801228,64081.1620984249,63445.9780498077,62809.8436684382,62174.7158889603,61531.290057328,60863.6582122982,60171.0852892115,59478.2311468624,58822.9926403545,58231.4688337535,57698.9421841808,57191.4717701069,56676.6166038861,56148.1164139314,55421.5979438487,54504.5391895107,53639.0770873789,52846.3609200649,52133.8154662188,51499.6628999196,50942.5221706506,50466.0895525164,50074.5546602061,49761.5801748707,49509.4998750594,49291.772635538,49078.0771857229,48843.6263321549,48581.4400475611,48308.3797871718,48060.2951368719,47874.9034094195,47777.4588421995,47779.8059087928,1284895,711070.685814875,1996374.23460589,2012505.67176509,1107232.22309992,801213.202957819,1158778.52559124,829025.24805439,531983.551575787,1274070.33620494,1391256.47944163,917577.510433625,1172125.30789984,1006617.07520281,816699.398417723,752667.25895201,1249857.020013,1297585.92295055,1012199.65532905,636729.718327941,719417.608434495,723878.488665699,983077.609167871,1444689.16657633,976610.635347328,859140.800255367,634533.283732313,675138.022281816,986843.318796494,1027812.01139057,779332.023607754,681460.143260664,1576873.4783353,579920.53673068,674907.204912654,990458.536837866,1140081.16644834,1025775.97036442,730734.447358161,1356591.28941465,1172795.85935971,527734.871917632,891323.384439492,915606.729142478,995140.367730762,817122.040419678,985572.427516904,702878.814141236,1144986.00444949,1425770.19187588,978247.583853034,1147947.38021481,1032680.20771441,599610.227342269,1092802.43998209,671143.522221062,707626.509643023,1099565.79288322,1111191.63288235,938403.706221762,52057,52057,51660.4,51232.3,50777.5,50302.8,49816.2,49326.8,48843.8,48376,47930.5,47512.5,47125.1,46769.4,46444.9,46150.1,45879.5,45633.6,45409.9,45206,45019.8,44852.6,924917,924917,924326,923678,922979,922237,921463,920670,919874,919089,918328,917603,916920,916284,915696,915156,914654,914194,913771,913382,913024,0,0,0,0
57480.1052408897,62447.3946791177,61901.4579117721,61270.6812326413,60560.4432039053,59782.9660230638,58967.1695175406,58153.7102353303,57394.6892717875,56742.1756352227,56243.9011030331,55938.7757639103,55844.6858591142,55955.3649656913,56241.2843223864,56658.7611833604,57166.4172450371,57735.694597404,58350.587765408,58994.1359272607,59638.6733027188,60246.9138876749,60785.494826216,61237.8934599729,61606.0677141343,61910.2522863105,62178.1848091613,62430.127392862,62664.2420649672,62855.1134086033,62965.2900928846,62968.0792533809,62858.5993704053,62652.6426885029,62376.8358295384,62058.4028946879,61718.9973473652,61369.2517680986,61008.2761563102,60630.5705739042,60231.3884438188,59589.6605115716,58673.6821992743,57711.77066272,56724.0343138022,55749.1245850768,54843.3839620741,54059.6425761338,53439.4827410006,53014.3299391667,52808.5929308396,52834.7182287824,53086.515172072,53538.1758629385,54141.0388311525,54819.5022219836,55477.2917523896,56022.9691571945,56398.5039666278,56597.9364816696,56650.627971401,1159425,1149244.34104635,1099245.63248535,784179.113030228,1091145.90592592,1130792.83008741,1562261.47556835,1010714.22372078,896447.059125254,1582471.26655244,683935.392368616,1223933.1920655,900885.96646318,906396.29445249,1499771.82424696,1372091.11560902,1036079.01521866,952314.396932884,1041168.06496215,989733.246456883,1296238.19664359,517594.828849439,1092275.16666931,1379603.84135375,895935.615278878,863334.453215065,890133.086506276,1161799.4022372,1064661.37467704,885228.37516459,998135.450048729,681780.304188326,609195.377486084,1305727.57193601,910967.223394556,962005.047209583,716429.542266553,1140862.78733439,1173775.44981988,894134.265445753,999283.623264453,1849528.768541,1696679.09603951,956425.130848573,1031508.11109413,1021334.81397017,1054534.39031309,1510902.14141776,894416.599545474,635987.372781065,1091512.43705636,1549330.42126931,801412.769055599,1351441.64096053,831771.737128,1083200.41845329,905841.26974653,1238022.794281,1162981.87575504,1379015.0691293,62941.2,62941.2,62544.7,62116.6,61661.8,61186.8,60699.7,60209.5,59725.4,59256.4,58809.7,58390.5,58002.1,57645.6,57320.6,57025.7,56755.1,56509.3,56285.8,56082.2,55896.4,55730,1118300,1118300,1117710,1117070,1116370,1115640,1114870,1114090,1113310,1112540,1111790,1111090,1110420,1109810,1109240,1108720,1108240,1107790,1107390,1107020,1106680,0,0,0,0
57480.1052408897,53984.7435328526,54523.5675925484,54983.6171673253,55359.963430236,55641.7860535434,55810.2299644426,55849.9187823691,55761.3714790251,55561.6293331584,55281.5599598638,54963.1165524609,54661.2216180102,54440.2211690329,54369.5709673449,54508.3124466773,54883.3976321278,55470.9403306092,56196.6417280901,56967.8402992853,57711.0139170147,58392.6124029883,59009.9154827595,59556.0993174666,59999.1014079806,60289.1287374643,60381.0828413248,60250.0908035194,59898.1947134473,59365.5333548512,58735.339270708,58115.0311289875,57594.5712058819,57209.7383815084,56939.4845870264,56728.9144572071,56520.6875036956,56277.5624411319,55994.1961864628,55701.1129699015,55449.056330174,55091.1126309307,54615.1039799235,54199.390514358,53792.6056840466,53334.7641603447,52787.2887878535,52150.9658937459,51467.8617718848,50819.5517143482,50309.2629905053,50028.0028953864,50034.9554008071,50354.0404121734,50964.7778258223,51785.7639913466,52669.7049686017,53430.7770755221,53895.8390857694,53947.0521964542,53544.0781800713,686650,469351.719547227,1274190.92863217,1112744.37331293,1829015.26175899,1070199.92943267,842414.302809299,741966.651526107,950137.349803203,1600556.34589488,1627421.07082205,543831.823425756,838370.294600798,1772152.49771872,1163284.93337016,396481.174323068,378236.053053246,635680.878314873,1240668.40332009,1199057.95834884,795247.340376621,1194698.3666425,1107325.37790407,852944.122140166,920026.888752884,646411.20397365,809149.977279522,838186.829038213,709745.944542451,1599307.79510473,837654.099303594,1437869.71509718,700231.679051586,1082962.78052535,663205.989415335,843532.213368602,556805.566618006,1106489.02734981,878529.163623038,682846.821841751,835956.208075933,1607037.88127411,1936045.82576087,1490691.42378197,971290.935974692,1586888.0718778,1050405.32317125,591652.970719957,593684.719093008,581835.629502482,685661.345043911,734940.481710508,559837.457146626,719002.577999804,1281210.92443671,773246.555284265,1168329.96494076,1181081.10453363,774238.761164355,671230.4169856,50800.5,50800.5,50403.9,49975.8,49521.1,49046.4,48559.9,48070.5,47587.7,47120,46674.7,46256.9,45869.6,45514,45189.6,44894.9,44624.2,44378,44153.8,43949.3,43762.5,43595.2,902593,902593,902001,901353,900653,899911,899135,898341,897543,896756,895992,895264,894579,893940,893349,892806,892301,891837,891410,891018,890656,0,0,0,0
57480.1052408897,59166.7359008131,58989.9366937911,58707.3678404927,58315.6987570466,57855.8284712569,57397.4096950278,57006.8280381078,56725.6604710708,56556.2030205557,56473.1768141576,56446.1556971476,56458.4128242701,56513.6012115617,56634.4476957515,56852.6152736993,57194.9377921397,57677.0925194123,58299.6343677243,59051.77839513,59916.7868992685,60866.1774827063,61855.2794631022,62818.7097501125,63673.9074967611,64332.8624436088,64726.8585753328,64823.8356742021,64631.6389187959,64188.2138339923,63545.0757041979,62761.3808440315,61899.5476869363,61022.4250864919,60186.4803728589,59433.3895187229,58789.3476208727,58268.5761755945,57883.5973642995,57653.1341249578,57600.4410561245,57550.6359304811,57451.9073750859,57441.1911849358,57434.6696816439,57344.0073759113,57096.1873908824,56647.2631855536,55994.8582840368,55178.1627910836,54271.8928849165,53367.669871093,52545.2876347291,51848.3528675541,51277.4030196891,50809.1691369037,50418.4566095797,50099.3430995747,49872.595794527,49776.4221437423,49850.3286432617,855239,806776.744382125,1069117.56381388,1305875.20527327,942056.884474325,825861.461066599,1766485.91647767,558631.303862024,1463778.00025396,1485275.67632534,1248169.8726399,1715909.45511999,1005935.51606945,923347.848720409,1013681.05303876,1198007.73185271,1029983.4824991,532073.068138413,1307676.62829118,531642.192828223,813795.523969799,1166557.97711731,820330.673713214,1041762.61006359,818462.902360447,958457.682447456,614972.932501505,1167147.90461275,901221.907611232,1568842.57507838,1169419.86893033,874201.477817378,1558694.83837556,1201741.32419864,1063970.75628296,604302.126864322,733409.626360748,623653.026397306,873578.709511082,1083474.18581432,1277668.51836074,815417.803256773,1170701.66529451,647678.243543778,1044904.50580783,853344.875192405,876735.427632563,1083701.11403132,967306.347578869,754656.988355217,1937435.49464441,1049794.4799241,1327631.57168114,777774.6091343,1536259.80372745,1674422.84506341,1386623.66039762,1934169.51171021,903910.937174329,1380813.42798523,50729.1,50729.1,50332.5,49904.4,49449.6,48975,48488.5,47999.1,47516.3,47048.7,46603.3,46185.5,45798.3,45442.7,45118.3,44823.5,44553,44307,44083.2,43879.3,43693.1,43525.8,901324,901324,900732,900084,899384,898641,897866,897072,896274,895486,894723,893995,893309,892670,892079,891535,891031,890567,890141,889749,889389,0,0,0,0
57480.1052408897,58702.2574372719,58100.506806019,57525.8586083089,56981.0841168393,56489.4556629067,56086.544386375,55806.0259111965,55672.5276382002,55694.1222113158,55861.7861174611,56151.5434282297,56530.2623288047,56952.2938779406,57354.3922766165,57669.6779538312,57845.5823605447,57866.9430618859,57756.5440042177,57558.0091044452,57323.7100216226,57105.3858779676,56952.7880757222,56905.3105273371,56980.9986642827,57166.4755197958,57418.8049709181,57676.3862970965,57877.9123905827,57982.7383123369,57984.1410396861,57906.8963629891,57796.9120970528,57699.4302653242,57642.2062759995,57630.7288417095,57661.3422554812,57727.0891208574,57818.9556566496,57920.3612388307,58005.0964553745,57826.6919038311,57319.2050364999,56686.9023356785,55948.7785851557,55137.5365240395,54291.3958010314,53457.1223012695,52682.4111476773,52009.7144175018,51469.4533577814,51082.721659274,50861.2970028274,50800.7205080419,50877.717497393,51057.408824516,51315.199876144,51651.4934399713,52078.1765554054,52601.466961613,53211.6406169872,1350008,1283774.31149192,764440.1964203,746984.33245111,1059366.97880768,1085768.24492949,752094.685252829,890054.773750588,881483.49864272,660842.046980783,1381930.32730564,773933.753886357,1330074.21213978,1194228.61262363,1104638.5921439,1044560.18248974,852100.063059599,901176.440632237,678366.139935581,987470.465499296,1464911.44902173,705260.512944139,842770.173366471,1212645.73785352,1032311.44283082,784959.894626824,1113875.68283546,1489329.05691716,932832.920402539,648497.178792045,852322.435850079,1301341.08382546,841767.651161592,616566.136131117,1000964.49503906,1075844.01669946,773046.228276692,777643.842511075,806457.072216733,1281139.6166506,1410848.39428194,955881.131358589,1021581.44958667,730221.375696439,988394.331496181,1495307.04426487,978438.692541258,1210059.89000988,1407234.09915077,1148377.61720799,1177441.33537227,1117912.83564273,1412845.9690407,1391878.26003117,716719.879576541,1149094.00941555,1182065.68068957,746726.474458348,843535.298425936,2232617.48843181,55417.1,55417.1,55020.5,54592.4,54137.6,53662.8,53176,52686.3,52203,51734.7,51288.8,50870.4,50482.6,50126.6,49802,49507.1,49236.7,48990.9,48767.3,48563.6,48377.5,48210.5,984617,984617,984026,983379,982682,981942,981171,980383,979591,978811,978057,977338,976662,976033,975452,974918,974424,973971,973554,973172,972820,0,0,0,0
57480.1052408897,61009.5939126152,60883.1654417932,60602.644825861,60129.6447561869,59454.2751947385,58606.6513654626,57646.0589632851,56646.3591004938,55680.3169833049,54808.8536881587,54079.31658725,53519.7399395149,53139.9288123376,52937.4567742545,52908.9155130237,53056.4182562015,53389.8629621897,53914.1863907817,54618.69160325,55467.6994179912,56399.0686995091,57327.2168497362,58148.3632671521,58758.8338071235,59080.0683591145,59078.1404773601,58769.4014403132,58211.8111554671,57486.9678413458,56675.7443232443,55840.450955296,55019.7820660116,54235.2060251167,53502.9121488515,52843.6762630316,52284.936960006,51854.7089715392,51574.3715388727,51457.7512626282,51516.9705390789,51592.7795401683,51675.038976907,51955.3665279008,52420.1490666773,53029.2402769967,53709.9796181032,54372.8690195257,54945.7315100852,55400.4325835198,55756.0632975485,56061.8487034823,56366.6519931634,56690.0072493031,57021.9443983077,57342.8056034068,57638.7748639958,57903.295195479,58130.5382811888,58315.1072438658,58462.7722985546,907644,934686.853876513,800922.573009708,658598.412874099,1313495.60526136,891106.369115715,1257567.46536772,848725.207783869,1548936.23404923,1509003.74788946,1042465.70022256,1168555.70240821,1121716.53435654,725235.57797598,670892.539335095,865405.930695041,757627.317998205,922567.261049006,810209.146953546,869373.240221836,914069.437656188,608573.918100223,541450.724463463,1169011.73802035,743772.565822482,839964.319378179,1073129.79838025,406010.743617729,1265013.555868,795039.686934207,895791.386629685,914138.78913866,2283703.97591224,1298028.81405876,891600.912704636,1020657.74314003,959162.983049156,983910.754617743,1089378.17152903,1486279.93241628,1509745.73777719,711054.761597399,904415.449416765,1681943.28732523,1201031.78231067,1167987.6939365,1151500.17927655,926634.945690803,1061245.26300053,1206681.42358668,965399.511333389,1828678.71486876,1143990.77265888,1060493.04152963,1664916.11046388,595598.732721395,954440.592975152,1363773.5153051,877317.339287666,878579.747437337,59423.2,59423.2,59026.6,58598.5,58143.7,57668.9,57181.9,56691.9,56208.1,55739.4,55293,54874.2,54486.1,54129.8,53805,53510.1,53239.5,52993.7,52770.1,52566.4,52380.6,52214,1055800,1055800,1055200,1054560,1053860,1053130,1052360,1051570,1050790,1050010,1049260,1048550,1047880,1047260,1046690,1046160,1045670,1045230,1044820,1044440,1044100,0,0,0,0
57480.1052408897,65877.5936350654,66084.4271023459,66252.435479391,66396.0450499196,66512.9895717522,66586.2590153064,66597.0283988135,66531.2053132539,66380.3893665753,66135.8653979879,65795.1552149516,65378.5574388098,64945.6981199271,64587.5517573231,64396.1880234961,64427.7183195712,64671.0006076384,65045.090116094,65421.5507161428,65677.4106932703,65727.9657318041,65544.5091861293,65140.4887389341,64556.6835931486,63853.5547932024,63104.8553873313,62385.5857652882,61764.9557989001,61296.2329058448,61018.334571844,60948.865541942,61070.6790107453,61324.883425699,61611.2384172404,61818.0287410589,61857.4669061241,61690.0628959116,61330.4083687226,60833.0085400162,60265.5050067206,59475.2884154639,58475.8325139539,57509.7495860736,56594.058265146,55739.8798090524,54955.5919143538,54242.7285162383,53605.7408264231,53056.1910081382,52605.5315424957,52255.2189673785,51994.39609324,51800.9087785723,51646.433519911,51499.5139978626,51323.6297085589,51080.4430550845,50745.240238764,50324.5125361519,49857.6749429128,720330,777608.577368799,1074075.43383689,1340356.55766926,1939171.85564786,1221521.02931002,1359697.44637107,729483.102591599,1075399.28007495,1624356.98617382,522974.287008884,929957.295263348,868556.80897472,916724.972689182,986493.18722485,1031091.13278623,717124.713005997,770869.98473965,1283281.232153,1539147.2652104,1268805.99106185,1241081.81600375,1236948.09117213,907262.655186073,760436.979370937,637650.509447405,1323487.66204857,813306.675883171,787774.30511898,1080327.07044178,769246.454088983,1104722.8162626,1025643.6088867,905019.780119606,918463.467813336,884885.77138858,806537.760773323,1455055.50141466,847354.701854018,836217.51887597,1028336.33912909,1113293.41700858,1028478.45922523,1577299.77979446,793074.20488758,870511.63443131,523709.562946509,880039.407890951,872354.757449712,875661.727362707,1207593.14441648,1217220.2648133,863459.06222041,880702.886393048,606283.862815857,1150100.13586367,1087379.6433225,1189103.96044809,764698.829463508,1234084.05275258,50518,50518,50121.4,49693.3,49238.5,48763.9,48277.4,47788.1,47305.3,46837.6,46392.4,45974.6,45587.4,45231.8,44907.4,44612.6,44342,44095.9,43871.9,43667.8,43481.4,43314.1,897573,897573,896981,896333,895634,894890,894115,893320,892522,891734,890970,890241,889555,888916,888324,887780,887275,886810,886383,885991,885630,0,0,0,0
57480.1052408897,62881.0757289038,63734.2513295874,64466.4162273715,65029.2710311881,65368.8656124109,65441.7393681584,65243.2829918801,64824.1982637511,64283.9169257125,63734.9562383246,63276.4917440205,62980.4941827486,62892.6932561966,63034.6981027163,63401.6713348033,63955.4918312497,64622.4233985449,65304.4392398311,65902.0793809106,66330.9843458723,66530.1271267478,66450.4938326032,66059.1408719732,65358.4857543057,64402.5462790127,63299.3658879075,62191.6073542398,61226.6259592195,60524.2143153084,60162.1596817301,60172.9613834456,60553.516566606,61267.7675919903,62243.1320899583,63363.7229463154,64476.7469932461,65423.8053060942,66087.0045064883,66419.0682556925,66445.2234334016,66018.3996321894,65209.1688311368,64340.6474917255,63499.7802517209,62757.2808340954,62157.0815198465,61713.0598925775,61406.7476863232,61181.862417432,60951.4359511248,60624.8654123104,60142.4150536959,59496.536475134,58724.8605726707,57885.761525507,57034.9304281603,56211.303288147,55432.3455568352,54697.5762670321,53999.5877687456,910896,1196771.35107976,1175637.63513701,1521693.62929749,1758854.50856368,926189.360288351,939145.534064565,1409326.33332395,1668831.95426913,1075190.63610422,883794.207882322,882198.527864248,523241.827831525,679274.378275273,832584.548802115,740437.849651498,1154975.11624836,987871.066741185,1039694.2450591,1042576.53603075,1004307.65379472,1948291.26274042,1893703.26386104,1226339.85119954,1231980.74540035,1157065.0154495,787102.560726797,1056693.87599054,1016739.33324461,1200296.01565577,928056.976531735,627404.183554611,1389362.6414005,975831.61437948,975996.892964442,1380636.97355284,2031838.19582843,1085180.39523246,940172.423567846,787256.398427274,1243522.27301552,674732.123379334,1017314.36805243,1084396.71408572,747065.250642214,1494085.22974697,692861.915032987,1008202.60235713,1085659.57161588,771341.480698852,872986.815778323,727959.098766425,1190381.21125334,867769.232581997,1502097.10326235,1129294.87455852,975130.545247542,739164.670216101,819322.563337009,693347.009977109,58938.3,58938.3,58541.7,58113.5,57658.8,57183.9,56697,56207,55723.3,55254.6,54808.3,54389.5,54001.5,53645.2,53320.4,53025.5,52754.8,52508.9,52285.3,52081.5,51895.5,51728.9,1047180,1047180,1046590,1045940,1045250,1044510,1043740,1042960,1042170,1041390,1040640,1039930,1039260,1038640,1038060,1037540,1037050,1036600,1036190,1035810,1035470,0,0,0,0
57480.1052408897,55126.9539451667,55372.2238449145,55660.443353578,56002.4827693805,56397.1126044693,56825.5471641229,57266.4616823633,57715.5990366427,58187.0609753356,58705.1184322328,59289.4907523985,59951.7755512578,60688.4338015693,61477.8537865875,62280.837197596,63052.3298191901,63753.4804975613,64360.3408608023,64856.4161222516,65220.3218083812,65418.541777638,65412.6616080548,65175.5877164573,64698.9603401781,63987.4528574691,63059.8250496008,61953.0817216814,60727.2701444463,59457.3827807306,58219.2923857352,57086.642786429,56126.4195082169,55393.4462782145,54914.2328335226,54670.6753918578,54604.8699947143,54647.2547708021,54748.2153315019,54897.2180318617,55110.2829415804,55221.5029656505,55219.8343339554,55315.8935143636,55518.1902865563,55826.647081135,56231.1205608414,56711.7699107526,57251.2455361953,57843.7743120964,58480.4483385763,59129.9841883168,59733.8181023983,60222.2951623601,60541.9684864771,60668.3177730365,60601.4100524365,60367.3742274328,60010.85113217,59580.1671359813,59108.1985256314,1514307,1141124.37165599,1538779.02997421,785623.380434846,1332104.9666938,899754.339363339,1568125.66575059,1488099.25877893,886060.751616736,939443.001532155,1188619.47147448,1215274.02847223,991619.381486859,580978.399974018,704220.245210017,964715.010253037,785290.731016544,733314.759040047,678054.682004571,321196.196546145,1203599.16939121,1098583.05743439,1442026.78841341,821641.734113233,764878.86763991,680481.104736698,1320923.87525201,758643.961499083,1258623.20738168,505308.148085736,1328254.01887625,1316856.99920098,1022795.43240558,1428733.21760016,1059086.3967847,956001.947635565,734715.183101056,2455268.32247293,949551.129122025,1316232.04852246,1294253.43348762,1254688.00568275,1350516.31291214,960042.262964924,724937.670901896,1021393.03100503,1398528.67052766,1086056.14097192,1085672.5198251,1365076.77648012,958189.54488888,428178.140633161,1019249.45023652,1257939.30915663,1099906.60065362,734239.078564037,1125639.95861845,1092052.77793159,1254217.48348519,1183920.95971853,56738.6,56738.6,56342,55913.9,55459.1,54984.3,54497.4,54007.6,53524.1,53055.7,52609.6,52191.1,51803.2,51447.1,51122.4,50827.5,50556.9,50310.9,50087.2,49883.4,49697.2,49530.4,1008100,1008100,1007510,1006860,1006160,1005420,1004650,1003870,1003080,1002300,1001550,1000830,1000160,999529,998951,998420,997928,997477,997063,996682,996332,0,0,0,0
